Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Fertilizer_per_Area,Pesticide_per_Area,Production_per_Area,Yield
Rice,2013,Kharif,Uttarakhand,246959.0,551758,1735.4,35683105.91,66678.93,144.48999999999998,0.26999999999999996,2.2342089172696684,1.736153846
Rice,2013,Summer,Uttarakhand,12420.0,41310,1735.4,1794565.8,3353.4,144.49,0.27,3.3260869565217392,3.353333333
Rice,2013,Autumn,West Bengal,210036.0,493651,1939.9,30348101.64,56709.72,144.49,0.27,2.3503161362813993,2.252777778
Rice,2013,Summer,West Bengal,1286995.0,4338142,1939.9,185957907.6,347488.65,144.49000003885018,0.27,3.3707528001274287,3.127222222
Rice,2013,Winter,West Bengal,4016656.0,10545076,1939.9,580366625.4,1084497.12,144.48999999004147,0.27,2.6253370963308784,2.626111111
Rice,2014,Kharif,Andhra Pradesh,1634921.0,5097447,687.6,246807674.2,539523.93,150.960000024466,0.33,3.117855235818734,3.184615385
Rice,2014,Rabi,Andhra Pradesh,759034.0,3358137,687.6,114583772.6,250481.22,150.95999994730144,0.33,4.424224738285768,3.541538462
Rice,2014,Kharif,Arunachal Pradesh,127200.0,189992,2403.2,19202112.0,41976.0,150.96,0.33,1.4936477987421384,1.447058824
Rice,2014,Autumn,Assam,196188.0,280693,1899.0,29616540.48,64742.04,150.96,0.33,1.4307348053907476,1.531481481
Rice,2014,Summer,Assam,416353.0,1224046,1899.0,62852648.88,137396.49,150.96,0.32999999999999996,2.939923574466859,2.613076923
Rice,2014,Winter,Assam,1882756.0,3717906,1899.0,284220845.8,621309.48,150.96000002124546,0.33,1.9747147267091434,1.977777778
Rice,2014,Autumn,Bihar,581128.0,1010341,1061.0,87727082.88,191772.24,150.95999999999998,0.32999999999999996,1.7385859913822772,1.738965517
Rice,2014,Summer,Bihar,82265.0,181555,1061.0,12418724.4,27147.45,150.96,0.33,2.2069531392451225,1.971764706
Rice,2014,Winter,Bihar,2599981.0,7049728,1061.0,392493131.8,857993.73,150.96000001538474,0.33,2.7114536606229045,2.625263158
Rice,2014,Kharif,Chhattisgarh,4035700.0,7977746,1274.7,609229272.0,1331781.0,150.96,0.33,1.9767936169685556,1.92962963
Rice,2014,Kharif,Delhi,6035.0,17269,416.4,911043.6,1991.55,150.96,0.33,2.8614747307373656,2.86
Rice,2014,Kharif,Goa,27840.0,81269,3491.2,4202726.4,9187.2,150.96,0.33,2.9191451149425287,2.925
Rice,2014,Rabi,Goa,14130.0,39236,3491.2,2133064.8,4662.9,150.95999999999998,0.32999999999999996,2.7767869780608634,2.775
Rice,2014,Kharif,Gujarat,763205.0,1671308,605.6,115213426.8,251857.65,150.96,0.33,2.189854626214451,1.867368421
Rice,2014,Summer,Gujarat,31238.0,100275,605.6,4715688.48,10308.54,150.96,0.33,3.2100326525385747,3.144166667
Rice,2014,Kharif,Haryana,1277000.0,3989000,301.3,192775920.0,421410.0,150.96,0.33,3.1237274862960063,2.9465
Rice,2014,Kharif,Himachal Pradesh,72380.0,116365,1019.9,10926484.8,23885.4,150.96,0.33,1.6076954959933683,1.72
Rice,2014,Kharif,Jammu and Kashmir,275861.0,344823,1278.4,41643976.56,91034.13,150.96,0.33,1.2499882187043474,1.098947368
Rice,2014,Autumn,Jharkhand,139909.0,143816,1156.6,21120662.64,46169.97,150.96,0.33,1.027925294298437,1.01
Rice,2014,Winter,Jharkhand,849093.0,1248966,1156.6,128179079.3,280200.69,150.96000002355456,0.33,1.47094134564765,1.416666667
Rice,2014,Kharif,Karnataka,1000025.0,3057611,1238.5,150963774.0,330008.25,150.96,0.33,3.057534561635959,2.812333333
Rice,2014,Rabi,Karnataka,48096.0,118479,1238.5,7260572.16,15871.68,150.96,0.33,2.463385728542914,2.493846154
Rice,2014,Summer,Karnataka,278414.0,851657,1238.5,42029377.44,91876.62,150.95999999999998,0.32999999999999996,3.0589589603971064,2.852
Rice,2014,Autumn,Kerala,63981.0,161477,3046.4,9658571.76,21113.73,150.96,0.33,2.5238273862552947,2.215384615
Rice,2014,Summer,Kerala,45188.0,146165,3046.4,6821580.48,14912.04,150.96,0.33,3.2345976808002126,2.801428571
Rice,2014,Winter,Kerala,88990.0,254450,3046.4,13433930.4,29366.7,150.96,0.33,2.859310034835375,2.500714286
Rice,2014,Kharif,Madhya Pradesh,2057000.0,3522660,891.2,310524720.0,678810.0,150.96,0.33,1.7125230918813807,1.663488372
Rice,2014,Kharif,Maharashtra,1508400.0,2835400,1001.6,227708064.0,497772.0,150.96,0.33,1.8797401219835588,1.3064
Rice,2014,Summer,Maharashtra,42800.0,111200,1001.6,6461088.0,14124.0,150.96,0.33,2.5981308411214954,2.52375
Rice,2014,Kharif,Manipur,224380.0,501980,987.5,33872404.8,74045.4,150.95999999999998,0.32999999999999996,2.2371869150548176,2.073333333
Rice,2014,Autumn,Meghalaya,33102.0,76631,3484.4,4997077.92,10923.66,150.96,0.33,2.314996072744849,2.507272727
Rice,2014,Rabi,Meghalaya,13620.0,62687,3484.4,2056075.2,4494.6,150.96,0.33,4.602569750367107,2.505454545
Rice,2014,Winter,Meghalaya,63601.0,158920,3484.4,9601206.96,20988.33,150.96,0.33,2.4987028505841105,2.319090909
Rice,2014,Autumn,Mizoram,20064.0,23583,2029.9,3028861.44,6621.12,150.96,0.33,1.1753887559808613,1.14875
Rice,2014,Kharif,Mizoram,16380.0,35983,2029.9,2472724.8,5405.4,150.95999999999998,0.32999999999999996,2.196764346764347,2.2825
Rice,2014,Rabi,Mizoram,486.0,1113,2029.9,73366.56,160.38,150.96,0.33,2.2901234567901234,2.063333333
Rice,2014,Kharif,Nagaland,191230.0,443450,1333.3,28868080.8,63105.9,150.96,0.33,2.3189353134968362,2.260909091
Rice,2014,Rabi,Nagaland,4010.0,10740,1333.3,605349.6,1323.3,150.96,0.33,2.678304239401496,2.683333333
Rice,2014,Autumn,Odisha,583000.0,1036000,1536.9,88009680.0,192390.0,150.96,0.33,1.777015437392796,1.599166667
Rice,2014,Summer,Odisha,301000.0,1002000,1536.9,45438960.0,99330.0,150.96,0.33,3.3289036544850497,2.62
Rice,2014,Winter,Odisha,3282000.0,7802000,1536.9,495450720.0,1083060.0,150.96,0.33,2.37720901889092,2.379333333
Rice,2014,Kharif,Puducherry,3643.0,11821,1330.0,549947.28,1202.19,150.96,0.33,3.2448531430139993,2.936666667
Rice,2014,Rabi,Puducherry,9006.0,26378,1330.0,1359545.76,2971.98,150.96,0.33,2.928936264712414,3.506666667
Rice,2014,Summer,Puducherry,4005.0,14518,1330.0,604594.8,1321.65,150.96,0.33,3.624968789013733,3.62
Rice,2014,Kharif,Punjab,2894000.0,11107000,382.7,436878240.0,955020.0,150.96,0.33,3.837940566689703,3.728181818
Rice,2014,Kharif,Sikkim,11040.0,20070,2627.0,1666598.4,3643.2,150.95999999999998,0.32999999999999996,1.8179347826086956,1.76
Rice,2014,Kharif,Tamil Nadu,1794991.0,7949437,911.3,270971841.4,592347.03,150.96000002228422,0.33,4.428677915376735,4.730322581
Rice,2014,Kharif,Telangana,920307.0,2854873,746.4,138929544.7,303701.31,150.95999997826812,0.33,3.1020876729178415,2.958888889
Rice,2014,Rabi,Telangana,495113.0,1690109,746.4,74742258.48,163387.29,150.96,0.33,3.413582353927285,3.332222222
Rice,2014,Kharif,Tripura,257273.0,746954,2015.7,38837932.08,84900.09,150.95999999999998,0.32999999999999996,2.9033516925600433,2.885
Rice,2014,Kharif,Uttar Pradesh,5842029.0,13241518,616.4,881912697.8,1927869.57,150.95999999315305,0.33,2.2665957324073536,2.240533333
Rice,2014,Summer,Uttar Pradesh,29947.0,75449,616.4,4520799.12,9882.51,150.96,0.33,2.5194176378268276,2.384090909
Rice,2014,Kharif,Uttarakhand,247698.0,561856,1287.4,37392490.08,81740.34,150.95999999999998,0.32999999999999996,2.268310604042019,1.738461538
Rice,2014,Summer,Uttarakhand,12394.0,39004,1287.4,1870998.24,4090.02,150.96,0.33,3.1470066161045667,3.15
Rice,2014,Autumn,West Bengal,227829.0,591451,1483.5,34393065.84,75183.57,150.96,0.33,2.5960303561004086,2.516111111
Rice,2014,Summer,West Bengal,1290020.0,4351753,1483.5,194741419.2,425706.6,150.95999999999998,0.32999999999999996,3.373399637214927,3.254444444
Rice,2014,Winter,West Bengal,4008662.0,10983992,1483.5,605147615.5,1322858.46,150.9599999950108,0.33,2.7400643905622375,2.700555556
Rice,2015,Kharif,Andhra Pradesh,1398884.0,4115558,940.7,220897772.4,461631.72,157.9099999714058,0.32999999999999996,2.942029503518519,3.091538462
Rice,2015,Rabi,Andhra Pradesh,761911.0,3402713,940.7,120313366.0,251430.63,157.9099999868751,0.33,4.466024246926478,3.671538462
Rice,2015,Kharif,Arunachal Pradesh,128800.0,204001,2593.2,20338808.0,42504.0,157.91,0.33,1.5838586956521739,2.0875
Rice,2015,Autumn,Assam,191322.0,256729,2155.3,30211657.02,63136.26,157.91,0.33,1.3418686821170591,1.398888889
Rice,2015,Summer,Assam,404982.0,1141336,2155.3,63950707.62,133644.06,157.91,0.33,2.8182388353062606,2.488076923
Rice,2015,Winter,Assam,1888683.0,3727039,2155.3,298241932.5,623265.39,157.90999998411593,0.33,1.9733533896371176,1.965925926
Rice,2015,Autumn,Bihar,549012.0,725206,874.0,86694484.92,181173.96,157.91,0.32999999999999996,1.3209292328765128,1.347142857
Rice,2015,Summer,Bihar,81302.0,200983,874.0,12838398.82,26829.66,157.91,0.33,2.472054807999803,2.528333333
Rice,2015,Winter,Bihar,2602000.0,5876027,874.0,410881820.0,858660.0,157.91,0.33,2.2582732513451194,2.166052632
Rice,2015,Kharif,Chhattisgarh,3959746.0,5154328,1136.0,625283490.9,1306716.18,157.91000001010164,0.32999999999999996,1.3016814714883227,1.21962963
Rice,2015,Kharif,Delhi,5884.0,16837,757.7,929142.44,1941.72,157.91,0.33,2.8614887831407207,2.86
Rice,2015,Kharif,Goa,27730.0,78489,2587.1,4378844.3,9150.9,157.91,0.32999999999999996,2.8304724125495855,2.83
Rice,2015,Rabi,Goa,13614.0,36579,2587.1,2149786.74,4492.62,157.91000000000003,0.33,2.6868664609960335,2.76
Rice,2015,Kharif,Gujarat,741042.0,1584355,584.3,117017942.2,244543.86,157.90999997301097,0.32999999999999996,2.138009721446288,1.895238095
Rice,2015,Summer,Gujarat,33140.0,107509,584.3,5233137.4,10936.2,157.91000000000003,0.33,3.2440856970428484,3.201818182
Rice,2015,Kharif,Haryana,1353000.0,4142000,426.8,213652230.0,446490.0,157.91,0.33,3.0613451589061347,2.963
Rice,2015,Kharif,Himachal Pradesh,71614.0,114670,1223.2,11308566.74,23632.62,157.91,0.32999999999999996,1.6012232245091742,1.612727273
Rice,2015,Kharif,Jammu and Kashmir,304503.0,646362,1572.6,48084068.73,100485.99,157.91,0.33,2.1226785942995634,2.05
Rice,2015,Autumn,Jharkhand,145866.0,88110,1085.6,23033700.06,48135.78,157.91,0.33,0.604047550491547,0.606956522
Rice,2015,Winter,Jharkhand,1016623.0,674135,1085.6,160534937.9,335485.59,157.90999997049053,0.33,0.663112087765081,0.6625
Rice,2015,Kharif,Karnataka,977005.0,2641669,1024.9,154278859.5,322411.65,157.90999994882318,0.33,2.703843890256447,2.525666667
Rice,2015,Rabi,Karnataka,29329.0,71420,1024.9,4631342.39,9678.57,157.91,0.33,2.435132462750179,2.456428571
Rice,2015,Summer,Karnataka,103711.0,307524,1024.9,16377004.01,34224.63,157.91,0.32999999999999996,2.965201376903125,2.785769231
Rice,2015,Autumn,Kerala,60418.0,160894,2602.9,9540606.38,19937.94,157.91000000000003,0.32999999999999996,2.6630143334767786,2.327692308
Rice,2015,Summer,Kerala,47334.0,144706,2602.9,7474511.94,15620.22,157.91,0.32999999999999996,3.057125955972451,2.67
Rice,2015,Winter,Kerala,89118.0,243675,2602.9,14072623.38,29408.94,157.91,0.32999999999999996,2.7342961017976166,2.370714286
Rice,2015,Kharif,Madhya Pradesh,2027000.0,3546790,1000.7,320083570.0,668910.0,157.91,0.33,1.7497730636408486,1.701904762
Rice,2015,Kharif,Maharashtra,1471400.0,2517100,875.7,232348774.0,485562.0,157.91,0.33,1.710683702596167,1.334583333
Rice,2015,Summer,Maharashtra,31400.0,76000,875.7,4958374.0,10362.0,157.91,0.33,2.4203821656050954,2.538888889
Rice,2015,Kharif,Manipur,237000.0,508140,1329.1,37424670.0,78210.0,157.91,0.33,2.144050632911392,1.876666667
Rice,2015,Autumn,Meghalaya,33136.0,77453,3870.8,5232505.76,10934.88,157.91,0.32999999999999996,2.337427571221632,2.551818182
Rice,2015,Rabi,Meghalaya,13649.0,62901,3870.8,2155313.59,4504.17,157.91,0.33,4.608469484943952,2.557272727
Rice,2015,Winter,Meghalaya,63670.0,160722,3870.8,10054129.7,21011.1,157.91,0.32999999999999996,2.5242971572168997,2.347272727
Rice,2015,Autumn,Mizoram,19851.0,24343,2310.8,3134671.41,6550.83,157.91,0.33,1.2262858294292478,1.22375
Rice,2015,Kharif,Mizoram,16804.0,36471,2310.8,2653519.64,5545.32,157.91,0.32999999999999996,2.17037610092835,2.16
Rice,2015,Rabi,Mizoram,498.0,1275,2310.8,78639.18,164.34,157.91,0.33,2.5602409638554215,2.515
Rice,2015,Kharif,Nagaland,176790.0,427240,1308.3,27916908.9,58340.7,157.91,0.32999999999999996,2.4166525255953393,2.41
Rice,2015,Rabi,Nagaland,4520.0,12220,1308.3,713753.2,1491.6,157.91,0.32999999999999996,2.7035398230088497,2.703333333
Rice,2015,Autumn,Odisha,541000.0,390000,1210.1,85429310.0,178530.0,157.91,0.33,0.7208872458410351,0.864583333
Rice,2015,Summer,Odisha,234000.0,782000,1210.1,36950940.0,77220.0,157.91,0.33,3.341880341880342,2.619090909
Rice,2015,Winter,Odisha,3167000.0,4702000,1210.1,500100970.0,1045110.0,157.91,0.33,1.4846858225449953,1.417666667
Rice,2015,Kharif,Puducherry,3817.0,12250,1980.6,602742.47,1259.61,157.91,0.32999999999999996,3.2093266963583966,2.273333333
Rice,2015,Rabi,Puducherry,8505.0,19587,1980.6,1343024.55,2806.65,157.91,0.33,2.3029982363315695,2.47
Rice,2015,Summer,Puducherry,3941.0,12049,1980.6,622323.31,1300.53,157.91000000000003,0.33,3.057345851306775,2.225
Rice,2015,Kharif,Punjab,2975000.0,11823000,512.6,469782250.0,981750.0,157.91,0.33,3.9741176470588235,3.923181818
Rice,2015,Kharif,Sikkim,10669.0,19687,2949.1,1684741.79,3520.77,157.91,0.33,1.8452526009935326,1.7925
Rice,2015,Kharif,Tamil Nadu,2000212.0,7374681,1201.9,315853476.9,660069.96,157.90999999000104,0.32999999999999996,3.6869496833335664,4.061290323
Rice,2015,Kharif,Telangana,748713.0,2197030,747.9,118229269.8,247075.29,157.90999995993124,0.33,2.93440877879775,2.822222222
Rice,2015,Rabi,Telangana,297475.0,850259,747.9,46974277.25,98166.75,157.91,0.33,2.8582536347592233,2.785555556
Rice,2015,Kharif,Tripura,199818.0,575826,2334.4,31553260.38,65939.94,157.91,0.33,2.881752394679158,2.895
Rice,2015,Summer,Tripura,69975.0,219022,2334.4,11049752.25,23091.75,157.91,0.33,3.1300035727045374,3.04625
Rice,2015,Kharif,Uttar Pradesh,5837445.0,12434053,596.7,921790939.9,1926356.85,157.9099999914346,0.33,2.13005056150422,2.096133333
Rice,2015,Summer,Uttar Pradesh,24595.0,67107,596.7,3883796.45,8116.35,157.91,0.33,2.7284813986582637,2.295
Rice,2015,Kharif,Uttarakhand,252163.0,591755,1247.6,39819059.33,83213.79,157.91,0.32999999999999996,2.3467162113394906,1.795384615
Rice,2015,Summer,Uttarakhand,13043.0,50137,1247.6,2059620.13,4304.19,157.91,0.32999999999999996,3.8439776125124587,3.81
Rice,2015,Autumn,West Bengal,235970.0,612966,1717.0,37262022.7,77870.1,157.91000000000003,0.33,2.597643768275628,2.48
Rice,2015,Summer,West Bengal,1310585.0,4424392,1717.0,206954477.4,432493.05,157.9100000381509,0.33,3.375890918940778,3.155
Rice,2015,Winter,West Bengal,3977400.0,10910896,1717.0,628071234.0,1312542.0,157.91,0.33,2.7432232111429578,2.670555556
Rice,2016,Kharif,Andhra Pradesh,1519656.0,5233690,890.0,232887282.0,531879.6,153.25,0.35,3.4439965360581604,3.361538462
Rice,2016,Rabi,Andhra Pradesh,585363.0,2768647,890.0,89706879.75,204877.05,153.25,0.35,4.7297950160840365,3.727692308
Rice,2016,Kharif,Arunachal Pradesh,131000.0,220000,2933.7,20075750.0,45850.0,153.25,0.35,1.6793893129770991,1.606
Rice,2016,Autumn,Assam,168044.0,228206,2296.8,25752743.0,58815.4,153.25,0.35000000000000003,1.3580133774487635,1.405185185
Rice,2016,Summer,Assam,408132.0,1131872,2296.8,62546229.0,142846.2,153.25,0.35000000000000003,2.7732988346907375,2.412692308
Rice,2016,Winter,Assam,1890960.0,3767357,2296.8,289789620.0,661836.0,153.25,0.35,1.9922986208063629,1.996666667
Rice,2016,Autumn,Bihar,556827.0,949371,1205.6,85333737.75,194889.45,153.25,0.35000000000000003,1.7049658152352527,1.736153846
Rice,2016,Summer,Bihar,84323.0,224329,1205.6,12922499.75,29513.05,153.25,0.35,2.660353640169349,2.493333333
Rice,2016,Winter,Bihar,2698627.0,7065073,1205.6,413564587.8,944519.45,153.25000001852794,0.35,2.618025017907254,2.571052632
Rice,2016,Kharif,Chhattisgarh,4052587.0,8793273,1298.9,621058957.8,1418405.45,153.25000001233778,0.35,2.169792530055493,2.076666667
Rice,2016,Kharif,Delhi,5973.0,17260,747.1,915362.25,2090.55,153.25,0.35000000000000003,2.889670182487862,2.89
Rice,2016,Kharif,Goa,27630.0,77109,3266.9,4234297.5,9670.5,153.25,0.35,2.790770901194354,2.795
Rice,2016,Rabi,Goa,13193.0,36118,3266.9,2021827.25,4617.55,153.25,0.35000000000000003,2.737663912680967,2.745
Rice,2016,Kharif,Gujarat,792207.0,1808275,710.5,121405722.8,277272.45,153.2500000631148,0.35000000000000003,2.282578921923184,2.0745
Rice,2016,Summer,Gujarat,55403.0,180196,710.5,8490509.75,19391.05,153.25,0.35,3.2524592531090373,3.133333333
Rice,2016,Kharif,Haryana,1384700.0,4451000,554.7,212205275.0,484645.0,153.25,0.35,3.2144146746587707,2.9505
Rice,2016,Kharif,Himachal Pradesh,70855.0,103557,1373.9,10858528.75,24799.25,153.25,0.35,1.4615341189753723,1.559090909
Rice,2016,Kharif,Jammu and Kashmir,283443.0,572213,902.8,43437639.75,99205.05,153.25,0.35000000000000003,2.0187939021249424,2.0255
Rice,2016,Autumn,Jharkhand,137925.0,154026,1296.3,21137006.25,48273.75,153.25,0.35,1.1167373572593802,0.912
Rice,2016,Winter,Jharkhand,1204133.0,2621003,1296.3,184533382.3,421446.55,153.25000004152366,0.35,2.1766723443340563,2.251666667
Rice,2016,Kharif,Karnataka,942025.0,2611754,1147.2,144365331.3,329708.75,153.25000005307717,0.35,2.7724890528383006,2.529666667
Rice,2016,Rabi,Karnataka,18686.0,49615,1147.2,2863629.5,6540.1,153.25,0.35000000000000003,2.6551964037247138,2.525333333
Rice,2016,Summer,Karnataka,73832.0,212837,1147.2,11314754.0,25841.2,153.25,0.35000000000000003,2.8827202297106944,2.852692308
Rice,2016,Autumn,Kerala,56601.0,167181,2924.3,8674103.25,19810.35,153.25,0.35,2.9536757301107754,2.524615385
Rice,2016,Summer,Kerala,42544.0,127905,2924.3,6519868.0,14890.4,153.25,0.35,3.0064168860473863,2.534285714
Rice,2016,Winter,Kerala,72253.0,141397,2924.3,11072772.25,25288.55,153.25,0.35,1.9569706448175161,2.102142857
Rice,2016,Kharif,Madhya Pradesh,2260000.0,5400540,1048.4,346345000.0,791000.0,153.25,0.35,2.389619469026549,2.040294118
Rice,2016,Kharif,Maharashtra,1465730.0,3419021,1151.1,224623122.5,513005.5,153.25,0.35,2.3326403907950306,1.664444444
Rice,2016,Summer,Maharashtra,69640.0,161900,1151.1,10672330.0,24374.0,153.25,0.35,2.3248133256748993,2.369166667
Rice,2016,Kharif,Manipur,244000.0,645600,2039.8,37393000.0,85400.0,153.25,0.35,2.6459016393442623,2.313333333
Rice,2016,Autumn,Meghalaya,33646.0,78965,3837.1,5156249.5,11776.1,153.25,0.35000000000000003,2.3469357427331627,2.552727273
Rice,2016,Rabi,Meghalaya,13670.0,63373,3837.1,2094927.5,4784.5,153.25,0.35,4.635918068763716,2.573636364
Rice,2016,Winter,Meghalaya,63862.0,162180,3837.1,9786851.5,22351.7,153.25,0.35000000000000003,2.5395383796310793,2.359090909
Rice,2016,Autumn,Mizoram,19602.0,23665,2626.8,3004006.5,6860.7,153.25,0.35,1.2072747678808284,1.21125
Rice,2016,Kharif,Mizoram,16862.0,36979,2626.8,2584101.5,5901.7,153.25,0.35,2.1930375993357845,2.2325
Rice,2016,Rabi,Mizoram,394.0,872,2626.8,60380.5,137.9,153.25,0.35000000000000003,2.213197969543147,2.21
Rice,2016,Kharif,Nagaland,201860.0,491660,1959.8,30935045.0,70651.0,153.25,0.35,2.4356484692361042,2.391818182
Rice,2016,Rabi,Nagaland,4800.0,13400,1959.8,735600.0,1680.0,153.25,0.35,2.7916666666666665,2.79
Rice,2016,Autumn,Odisha,511550.0,657520,1460.5,78395037.5,179042.5,153.25,0.35,1.2853484507868242,1.444074074
Rice,2016,Summer,Odisha,224780.0,793690,1460.5,34447535.0,78673.0,153.25,0.35,3.5309636088619984,2.745333333
Rice,2016,Winter,Odisha,3226450.0,8343100,1460.5,494453462.5,1129257.5,153.25,0.35,2.585845123897782,2.543
Rice,2016,Kharif,Puducherry,3693.0,13151,1391.3,565952.25,1292.55,153.25,0.35,3.561061467641484,3.24
Rice,2016,Rabi,Puducherry,8412.0,23024,1391.3,1289139.0,2944.2,153.25,0.35,2.7370423204945316,3.436666667
Rice,2016,Summer,Puducherry,4100.0,15989,1391.3,628325.0,1435.0,153.25,0.35,3.8997560975609757,2.535
Rice,2016,Kharif,Punjab,3046000.0,12638000,635.9,466799500.0,1066100.0,153.25,0.35,4.1490479317137225,4.066818182
Rice,2016,Kharif,Sikkim,10481.0,19453,2971.6,1606213.25,3668.35,153.25,0.35,1.856025188436218,1.8075
Rice,2016,Kharif,Tamil Nadu,1442841.0,3554113,912.4,221115383.3,504994.35,153.25000003465385,0.35,2.4632741930677047,3.068387097
Rice,2016,Kharif,Telangana,889351.0,3028634,942.6,136293040.8,311272.85,153.25000005622078,0.35,3.4054428454007475,3.229666667
Rice,2016,Rabi,Telangana,939223.0,3570445,942.6,143935924.8,328728.05,153.2500000532355,0.35,3.8014880385169443,3.585
Rice,2016,Autumn,Tripura,38136.0,101574,2475.3,5844342.0,13347.6,153.25,0.35000000000000003,2.6634675896790436,2.5475
Rice,2016,Kharif,Tripura,16843.0,18190,2475.3,2581189.75,5895.05,153.25,0.35000000000000003,1.0799738763878168,1.05875
Rice,2016,Summer,Tripura,71877.0,231509,2475.3,11015150.25,25156.95,153.25,0.35000000000000003,3.2209051574217065,3.145
Rice,2016,Winter,Tripura,150250.0,463371,2475.3,23025812.5,52587.5,153.25,0.35,3.084,3.05375
Rice,2016,Kharif,Uttar Pradesh,5965657.0,14396168,965.3,914236935.3,2087979.95,153.2500000083813,0.35,2.413173938763157,2.3668
Rice,2016,Summer,Uttar Pradesh,26051.0,74184,965.3,3992315.75,9117.85,153.25,0.35000000000000003,2.8476450040305554,2.484117647
Rice,2016,Kharif,Uttarakhand,251498.0,582720,1580.9,38542068.5,88024.3,153.25,0.35000000000000003,2.316996556632657,1.779230769
Rice,2016,Summer,Uttarakhand,14703.0,55577,1580.9,2253234.75,5146.05,153.25,0.35000000000000003,3.7799768754675918,3.77
Rice,2016,Autumn,West Bengal,247978.0,642310,1795.8,38002628.5,86792.3,153.25,0.35000000000000003,2.5901894522901223,2.493809524
Rice,2016,Summer,West Bengal,1185381.0,4005685,1795.8,181659638.3,414883.35,153.25000004218055,0.35,3.37923840520474,3.244285714
Rice,2016,Winter,West Bengal,3963495.0,10996579,1795.8,607405608.8,1387223.25,153.25000001261512,0.35,2.774465213151524,2.691363636
Rice,2017,Kharif,Andhra Pradesh,1476928.0,4941933,868.2,232527544.3,561232.64,157.4399999864584,0.38,3.3460893151189497,3.25
Rice,2017,Rabi,Andhra Pradesh,741258.0,3519409,868.2,116703659.5,281678.04,157.43999997301884,0.37999999999999995,4.747886700716889,3.887692308
Rice,2017,Kharif,Arunachal Pradesh,132000.0,233335,2745.5,20782080.0,50160.0,157.44,0.38,1.7676893939393938,1.6915
Rice,2017,Autumn,Assam,154511.0,209349,2098.563636,24326211.84,58714.18,157.44,0.38,1.3549132424228696,1.418148148
Rice,2017,Summer,Assam,400402.0,1191244,2098.563636,63039290.88,152152.76,157.44,0.38,2.9751200043955826,2.704615385
Rice,2017,Winter,Assam,1878798.0,3883120,2098.563636,295797957.1,713943.24,157.4399999893549,0.38,2.06681080137407,2.063703704
Rice,2017,Autumn,Bihar,522698.0,903286,1112.0,82293573.12,198625.24,157.44,0.38,1.728122166145652,1.78173913
Rice,2017,Summer,Bihar,67865.0,143832,1112.0,10684665.6,25788.7,157.44,0.38,2.119384071318058,2.034285714
Rice,2017,Winter,Bihar,2716420.0,7046043,1112.0,427673164.8,1032239.6,157.44,0.38,2.5938709772421054,2.466842105
Rice,2017,Kharif,Chhattisgarh,3976626.0,5749044,1124.5,626079997.4,1511117.88,157.4399999899412,0.37999999999999995,1.4457090005446829,1.386296296
Rice,2017,Kharif,Delhi,5854.0,16837,533.7,921653.76,2224.52,157.44,0.38,2.8761530577382985,2.88
Rice,2017,Kharif,Goa,27219.0,71279,2772.5,4285359.36,10343.22,157.44000000000003,0.37999999999999995,2.6187222160990484,2.635
Rice,2017,Rabi,Goa,11301.0,31718,2772.5,1779229.44,4294.38,157.44,0.38,2.806654278382444,2.855
Rice,2017,Kharif,Gujarat,802674.0,1749613,814.8,126372994.6,305016.12,157.44000004983343,0.38,2.1797305008010723,2.0375
Rice,2017,Summer,Gujarat,52616.0,140196,814.8,8283863.04,19994.08,157.44,0.38000000000000006,2.6645126957579444,2.657857143
Rice,2017,Kharif,Haryana,1422100.0,4880000,417.1,223895424.0,540398.0,157.44,0.38,3.4315448983897054,3.096190476
Rice,2017,Kharif,Himachal Pradesh,71613.0,114785,1182.2,11274750.72,27212.94,157.44,0.38,1.6028514375881473,1.618181818
Rice,2017,Kharif,Jammu and Kashmir,273582.0,663755,1279.1,43072750.08,103961.16,157.44,0.38,2.4261647330599234,2.31
Rice,2017,Kharif,Jharkhand,1735411.0,3421253,1165.7,273223107.8,659456.18,157.4399999769507,0.38,1.971436737464497,2.023333333
Rice,2017,Kharif,Karnataka,737547.0,2123100,1111.7,116119399.7,280267.86,157.44000002711692,0.38,2.8785962114956742,2.9
Rice,2017,Rabi,Karnataka,30634.0,81726,1111.7,4823016.96,11640.92,157.44,0.38,2.667820069204152,2.773076923
Rice,2017,Summer,Karnataka,224744.0,702645,1111.7,35383695.36,85402.72,157.44,0.38,3.12642384223828,3.063703704
Rice,2017,Autumn,Kerala,58278.0,148913,2664.8,9175288.32,22145.64,157.44,0.38,2.555218092590686,2.217692308
Rice,2017,Summer,Kerala,49693.0,153463,2664.8,7823665.92,18883.34,157.44,0.38,3.0882216811220897,2.733571429
Rice,2017,Winter,Kerala,81115.0,218934,2664.8,12770745.6,30823.7,157.44,0.38,2.699056894532454,2.483571429
Rice,2017,Kharif,Madhya Pradesh,2023070.0,4869658,800.0,318512140.8,768766.6,157.44,0.38,2.4070635222706085,1.806888889
Rice,2017,Summer,Madhya Pradesh,12070.0,29400,800.0,1900300.8,4586.6,157.44,0.38,2.435791217895609,1.965294118
Rice,2017,Kharif,Maharashtra,1424765.0,2668600,1129.5,224315001.6,541410.7,157.44,0.37999999999999995,1.873010636841865,1.637916667
